0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.61, 27.07, -36.64, 0.00, 0.09, 0.01, -7.18, 3.06, -19.09, -0.00, -0.02, -0.00, -6.85, 3.06, -19.22, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.52, 27.36, -36.80, 0.00, 0.08, 0.01, -7.29, 3.38, -19.17, -0.00, -0.02, 0.00, -6.88, 3.17, -19.22, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.67, 27.23, -36.67, 0.00, 0.10, 0.01, -7.15, 3.26, -19.02, -0.00, -0.01, -0.00, -6.90, 3.20, -19.21, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.84, 27.04, -36.92, 0.00, 0.09, 0.01, -6.97, 3.06, -19.29, -0.00, -0.02, 0.00, -6.90, 3.16, -19.21, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.13, 4.03, 15.61, 27.36, -36.74, 0.00, 0.08, 0.01, -7.24, 3.41, -19.01, -0.00, -0.02, -0.00, -6.92, 3.24, -19.21, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.52, 27.17, -37.20, 0.00, 0.09, 0.01, -7.30, 3.20, -19.54, -0.00, -0.02, -0.00, -6.94, 3.23, -19.21, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.67, 27.46, -36.71, 0.00, 0.08, 0.01, -7.15, 3.49, -19.06, -0.00, -0.02, -0.00, -6.96, 3.32, -19.20, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.55, 27.13, -36.33, -0.00, 0.09, 0.01, -7.26, 3.15, -18.71, -0.00, -0.01, -0.00, -6.97, 3.26, -19.20, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.75, 4.03, 15.77, 27.17, -36.82, 0.00, 0.09, 0.01, -7.03, 3.18, -19.22, -0.00, -0.02, 0.00, -6.98, 3.23, -19.20, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.96, 27.32, -37.78, 0.00, 0.08, 0.01, -6.87, 3.35, -20.10, -0.00, -0.02, -0.00, -6.98, 3.28, -19.21, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.80, 27.14, -36.80, -0.00, 0.09, 0.01, -7.01, 3.16, -19.17, 0.00, -0.01, -0.00, -6.99, 3.24, -19.20, 0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 15.83, 26.92, -36.92, 0.00, 0.08, 0.01, -7.01, 2.97, -19.21, -0.00, -0.02, -0.00, -6.99, 3.15, -19.20, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.19, 27.67, -36.58, 0.00, 0.09, 0.01, -7.64, 3.70, -18.93, -0.00, -0.02, -0.00, -7.02, 3.33, -19.19, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.05, 27.59, -37.12, 0.00, 0.08, 0.01, -6.78, 3.63, -19.44, -0.00, -0.02, -0.00, -7.02, 3.43, -19.20, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 16.02, 27.48, -37.05, 0.01, 0.08, 0.01, -6.80, 3.51, -19.40, -0.01, -0.02, -0.00, -7.01, 3.46, -19.20, -0.01, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.50, 4.03, 15.92, 27.49, -36.90, 0.00, 0.09, 0.01, -6.90, 3.52, -19.25, -0.00, -0.01, -0.00, -7.01, 3.48, -19.20, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 15.39, 27.39, -37.05, 0.00, 0.09, 0.01, -7.44, 3.43, -19.37, -0.00, -0.02, -0.00, -7.03, 3.47, -19.20, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 15.97, 27.78, -36.93, -0.04, 0.09, 0.01, -6.86, 3.83, -19.23, 0.04, -0.01, -0.00, -7.03, 3.59, -19.19, 0.04, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.09, 27.70, -37.27, 0.00, 0.09, 0.01, -6.74, 3.73, -19.59, -0.00, -0.01, 0.00, -7.02, 3.63, -19.20, -0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.31, 27.62, -36.20, 0.00, 0.09, 0.01, -6.53, 3.67, -18.50, -0.00, -0.02, -0.00, -6.99, 3.63, -19.19, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.02, 27.51, -37.11, 0.00, 0.08, 0.01, -6.79, 3.53, -19.48, -0.00, -0.02, -0.00, -6.99, 3.60, -19.19, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.88, 4.03, 16.05, 27.67, -36.71, 0.00, 0.09, 0.01, -6.75, 3.67, -19.14, -0.00, -0.02, -0.00, -6.98, 3.62, -19.19, -0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.38, 4.03, 16.33, 27.40, -37.18, -0.00, 0.09, 0.01, -6.50, 3.44, -19.50, 0.00, -0.01, -0.00, -6.96, 3.56, -19.20, 0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 16.43, 27.07, -37.75, 0.00, 0.09, 0.01, -6.38, 3.09, -20.12, -0.00, -0.01, 0.00, -6.93, 3.40, -19.21, -0.00, -0.01, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.97, 27.38, -37.46, 0.00, 0.08, 0.01, -6.84, 3.39, -19.83, -0.00, -0.02, 0.00, -6.93, 3.40, -19.22, -0.00, -0.02, 0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.63, 4.03, 15.55, 27.59, -37.28, 0.00, 0.09, 0.01, -7.26, 3.61, -19.66, -0.00, -0.01, -0.00, -6.95, 3.48, -19.22, -0.00, -0.01, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 4.00, 4.03, 15.89, 27.62, -37.02, -0.00, 0.09, 0.01, -6.90, 3.62, -19.47, 0.00, -0.02, -0.00, -6.95, 3.53, -19.22, 0.00, -0.02, -0.00
0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 3.25, 4.03, 16.19, 27.40, -36.95, 0.01, 0.09, 0.01, -6.64, 3.45, -19.24, -0.01, -0.01, -0.00, -6.94, 3.50, -19.22, -0.01, -0.01, -0.00
