119826, 2.55, 41.27, -35.12, 0.00, -110.00, 0.00, 4.04, 21.61, 
119925, 2.99, 41.72, -35.22, 0.00, -109.00, 0.00, 4.04, 21.94, 
120025, 2.77, 42.25, -35.81, 0.00, -108.00, 0.00, 4.04, 21.61, 
120125, 2.62, 42.06, -35.78, 0.00, -107.00, 0.00, 4.04, 21.94, 
120225, 2.58, 42.96, -36.09, 0.00, -106.00, 0.00, 4.04, 21.61, 
120325, 3.03, 42.83, -35.85, 0.00, -105.00, 0.00, 4.04, 21.61, 
120425, 2.86, 43.18, -35.94, 0.00, -104.00, 0.00, 4.04, 22.26, 
120525, 3.11, 43.34, -35.02, 0.00, -103.00, 0.00, 4.04, 21.61, 
120625, 3.28, 43.17, -34.83, 0.00, -102.00, 0.00, 4.04, 21.61, 
120725, 3.66, 43.24, -35.56, 0.00, -101.00, 0.00, 4.04, 21.61, 
120825, 3.38, 43.17, -35.66, 0.00, -100.00, 0.00, 4.04, 21.94, 
120925, 3.38, 43.27, -35.53, 0.00, -99.00, 0.00, 4.04, 21.29, 
121025, 3.40, 42.74, -34.01, 0.00, -98.00, 0.00, 4.04, 21.94, 
121125, 3.63, 43.31, -35.00, 0.00, -97.00, 0.00, 4.04, 21.94, 
121225, 4.01, 42.79, -34.58, 0.00, -96.00, 0.00, 4.04, 21.94, 
121325, 3.82, 43.17, -34.41, 0.00, -95.00, 0.00, 4.04, 21.61, 
121426, 3.53, 42.95, -33.47, 0.00, -94.00, 0.00, 4.04, 21.94, 
121525, 3.47, 42.11, -33.00, 0.00, -93.00, 0.00, 4.04, 21.61, 
121625, 3.63, 42.19, -33.89, 0.00, -92.00, 0.00, 4.04, 21.94, 
121725, 3.68, 42.13, -33.72, 0.00, -91.00, 0.00, 4.04, 21.94, 
121825, 3.68, 42.58, -33.48, 0.00, -90.00, 0.00, 4.04, 21.94, 
121925, 3.24, 42.63, -32.49, 0.00, -89.00, 0.00, 4.04, 21.94, 
122025, 3.57, 42.03, -33.21, 0.00, -88.00, 0.00, 4.04, 21.94, 
122125, 3.69, 41.98, -33.25, 0.00, -87.00, 0.00, 4.04, 21.94, 
122225, 3.47, 42.25, -32.77, 0.00, -86.00, 0.00, 4.04, 21.29, 
122325, 3.65, 42.03, -32.59, 0.00, -85.00, 0.00, 4.04, 21.94, 
122425, 3.08, 41.68, -31.45, 0.00, -84.00, 0.00, 4.04, 21.94, 
122525, 3.27, 42.54, -32.21, 0.00, -83.00, 0.00, 4.04, 21.61, 
122625, 3.53, 42.20, -32.18, 0.00, -82.00, 0.00, 4.04, 21.94, 
122725, 2.86, 41.98, -32.05, 0.00, -81.00, 0.00, 4.04, 21.61, 
122825, 2.90, 42.03, -32.04, 0.00, -80.00, 0.00, 4.04, 21.29, 
122925, 2.52, 42.49, -32.02, 0.00, -79.00, 0.00, 4.04, 21.61, 
123026, 2.23, 42.20, -32.48, 0.00, -78.00, 0.00, 4.04, 21.61, 
123126, 2.02, 42.25, -32.72, 0.00, -77.00, 0.00, 4.04, 21.29, 
123226, 1.81, 42.10, -32.71, 0.00, -76.00, 0.00, 4.04, 21.94, 
123326, 1.85, 42.45, -33.05, 0.00, -75.00, 0.00, 4.04, 21.29, 
123426, 2.17, 42.55, -33.38, 0.00, -74.00, 0.00, 4.04, 21.61, 
123526, 1.78, 42.99, -32.52, 0.00, -73.00, 0.00, 4.04, 22.26, 
123626, 1.29, 42.51, -32.67, 0.00, -72.00, 0.00, 4.04, 21.61, 
123726, 1.86, 43.11, -33.03, 0.00, -71.00, 0.00, 4.04, 21.61, 
123826, 2.39, 43.11, -33.44, 0.00, -70.00, 0.00, 4.04, 22.26, 
123926, 2.43, 42.70, -32.97, 0.00, -69.00, 0.00, 4.04, 21.94, 
124026, 2.17, 43.36, -33.06, 0.00, -68.00, 0.00, 4.04, 21.61, 
124126, 2.13, 42.85, -32.55, 0.00, -67.00, 0.00, 4.04, 21.61, 
124226, 2.29, 43.84, -32.70, 0.00, -66.00, 0.00, 4.04, 21.61, 
124326, 2.70, 43.47, -32.30, 0.00, -65.00, 0.00, 4.04, 21.61, 
124425, 2.00, 43.85, -32.70, 0.00, -64.00, 0.00, 4.04, 22.26, 
124526, 2.64, 44.54, -32.86, 0.00, -63.00, 0.00, 4.04, 21.61, 
124626, 2.01, 43.56, -32.99, 0.00, -62.00, 0.00, 4.04, 21.94, 
124726, 2.80, 44.44, -33.15, 0.00, -61.00, 0.00, 4.04, 21.61, 
124826, 2.59, 44.54, -32.99, 0.00, -60.00, 0.00, 4.04, 21.61, 
124926, 2.04, 44.20, -32.10, 0.00, -59.00, 0.00, 4.04, 21.61, 
125026, 2.36, 44.53, -32.20, 0.00, -58.00, 0.00, 4.04, 21.61, 
125126, 2.17, 44.23, -31.94, 0.00, -57.00, 0.00, 4.04, 21.61, 
125226, 2.43, 45.10, -32.40, 0.00, -56.00, 0.00, 4.04, 21.94, 
125326, 2.49, 43.85, -32.36, 0.00, -55.00, 0.00, 4.04, 21.29, 
125426, 2.38, 44.18, -31.86, 0.00, -54.00, 0.00, 4.05, 21.94, 
125526, 3.06, 44.10, -31.76, 0.00, -53.00, 0.00, 4.04, 22.26, 
125626, 2.52, 44.75, -31.50, 0.00, -52.00, 0.00, 4.04, 21.94, 
125727, 2.45, 44.72, -31.25, 0.00, -51.00, 0.00, 4.04, 21.61, 
125826, 2.20, 44.44, -30.80, 0.00, -50.00, 0.00, 4.04, 22.26, 
125926, 2.52, 44.23, -31.41, 0.00, -49.00, 0.00, 4.04, 21.94, 
126026, 2.59, 44.15, -31.09, 0.00, -48.00, 0.00, 4.05, 21.61, 
126126, 2.27, 44.73, -30.77, 0.00, -47.00, 0.00, 4.05, 21.94, 
126226, 2.52, 44.50, -31.39, 0.00, -46.00, 0.00, 4.04, 21.94, 
126326, 2.43, 43.84, -30.61, 0.00, -45.00, 0.00, 4.04, 21.61, 
126426, 2.92, 44.45, -30.96, 0.00, -44.00, 0.00, 4.05, 22.26, 
126526, 2.43, 44.19, -30.34, 0.00, -43.00, 0.00, 4.05, 21.61, 
126626, 2.23, 44.28, -30.80, 0.00, -42.00, 0.00, 4.05, 21.61, 
126726, 2.57, 44.28, -30.20, 0.00, -41.00, 0.00, 4.05, 22.26, 
126826, 2.39, 44.31, -29.64, 0.00, -40.00, 0.00, 4.05, 21.61, 
126926, 2.33, 44.19, -30.18, 0.00, -39.00, 0.00, 4.05, 21.61, 
127026, 2.00, 44.20, -29.83, 0.00, -38.00, 0.00, 4.05, 21.94, 
127126, 2.45, 43.63, -29.29, 0.00, -37.00, 0.00, 4.05, 21.94, 
127226, 1.89, 44.23, -29.73, 0.00, -36.00, 0.00, 4.05, 21.61, 
127326, 1.73, 43.75, -29.32, 0.00, -35.00, 0.00, 4.05, 22.26, 
127426, 1.85, 44.04, -30.17, 0.00, -34.00, 0.00, 4.05, 21.94, 
127526, 1.56, 43.65, -29.07, 0.00, -33.00, 0.00, 4.05, 21.29, 
127625, 1.75, 44.07, -29.74, 0.00, -32.00, 0.00, 4.05, 21.61, 
127726, 1.73, 43.87, -29.51, 0.00, -31.00, 0.00, 4.05, 21.94, 
127826, 1.25, 44.44, -29.64, 0.00, -30.00, 0.00, 4.05, 21.61, 
127926, 1.88, 44.50, -28.87, 0.00, -29.00, 0.00, 4.05, 21.29, 
128026, 2.01, 44.37, -29.64, 0.00, -28.00, 0.00, 4.05, 21.94, 
128127, 1.47, 44.70, -29.22, 0.00, -27.00, 0.00, 4.05, 21.61, 
128226, 1.73, 44.13, -29.66, 0.00, -26.00, 0.00, 4.05, 21.94, 
128326, 1.57, 44.53, -29.07, 0.00, -25.00, 0.00, 4.05, 21.61, 
128426, 1.51, 44.12, -29.14, 0.00, -24.00, 0.00, 4.05, 21.61, 
128526, 1.82, 44.57, -29.33, 0.00, -23.00, 0.00, 4.05, 21.94, 
128626, 1.67, 44.37, -28.78, 0.00, -22.00, 0.00, 4.05, 21.94, 
128726, 1.59, 44.69, -29.17, 0.00, -21.00, 0.00, 4.05, 21.94, 
128826, 1.57, 44.58, -29.38, 0.00, -20.00, 0.00, 4.05, 21.94, 
128926, 1.44, 44.61, -28.41, 0.00, -19.00, 0.00, 4.05, 21.61, 
129026, 1.06, 44.61, -28.85, 0.00, -18.00, 0.00, 4.05, 21.94, 
129126, 1.48, 45.01, -28.95, 0.00, -17.00, 0.00, 4.05, 21.61, 
129226, 1.35, 44.98, -28.92, 0.00, -16.00, 0.00, 4.05, 21.61, 
129326, 1.35, 45.26, -28.92, 0.00, -15.00, 0.00, 4.05, 21.61, 
129426, 1.24, 45.40, -28.66, 0.00, -14.00, 0.00, 4.05, 21.61, 
129526, 1.35, 45.10, -28.91, 0.00, -13.00, 0.00, 4.05, 21.61, 
129626, 1.28, 45.39, -27.97, 0.00, -12.00, 0.00, 4.05, 21.94, 
129726, 1.70, 45.48, -27.99, 0.00, -11.00, 0.00, 4.05, 21.94, 
129826, 0.94, 45.24, -28.44, 0.00, -10.00, 0.00, 4.05, 21.61, 
129926, 1.10, 45.14, -28.16, 0.00, -9.00, 0.00, 4.05, 21.61, 
130026, 1.82, 45.36, -28.02, 0.00, -8.00, 0.00, 4.05, 21.94, 
130126, 1.53, 45.78, -27.73, 0.00, -7.00, 0.00, 4.05, 21.61, 
130226, 1.76, 45.71, -27.92, 0.00, -6.00, 0.00, 4.05, 21.94, 
130326, 1.29, 45.83, -28.03, 0.00, -5.00, 0.00, 4.05, 21.61, 
130426, 1.59, 45.86, -27.56, 0.00, -4.00, 0.00, 4.05, 21.61, 
130526, 1.48, 45.68, -28.15, 0.00, -3.00, 0.00, 4.05, 21.94, 
130625, 1.26, 45.26, -27.27, 0.00, -2.00, 0.00, 4.05, 21.94, 
130725, 1.54, 45.58, -27.97, 0.00, -1.00, 0.00, 4.05, 21.61, 
130825, 0.78, 45.33, -27.86, 0.00, 0.00, 0.00, 4.05, 22.26, 
130925, 1.32, 45.71, -27.52, 0.00, 1.00, 0.00, 4.05, 21.94, 
131026, 1.35, 45.87, -27.68, 0.00, 2.00, 0.00, 4.05, 21.61, 
131126, 1.10, 45.75, -27.40, 0.00, 3.00, 0.00, 4.05, 21.29, 
131225, 0.77, 45.67, -27.40, 0.00, 4.00, 0.00, 4.05, 22.26, 
131326, 1.31, 45.64, -26.78, 0.00, 5.00, 0.00, 4.05, 21.61, 
131426, 0.78, 46.12, -27.78, 0.00, 6.00, 0.00, 4.05, 21.61, 
131526, 1.24, 45.99, -28.25, 0.00, 7.00, 0.00, 4.05, 21.94, 
131625, 1.03, 45.48, -27.51, 0.00, 8.00, 0.00, 4.05, 21.94, 
131726, 1.28, 45.78, -27.08, 0.00, 9.00, 0.00, 4.05, 21.94, 
131826, 1.12, 46.08, -27.35, 0.00, 10.00, 0.00, 4.05, 21.61, 
131926, 1.21, 46.15, -27.49, 0.00, 11.00, 0.00, 4.05, 21.61, 
132026, 1.29, 45.74, -27.17, 0.00, 12.00, 0.00, 4.05, 21.94, 
132126, 0.91, 46.15, -27.30, 0.00, 13.00, 0.00, 4.05, 21.94, 
132226, 1.38, 46.41, -27.07, 0.00, 14.00, 0.00, 4.05, 21.61, 
132326, 1.44, 46.10, -27.16, 0.00, 15.00, 0.00, 4.05, 21.94, 
132426, 1.16, 46.50, -26.44, 0.00, 16.00, 0.00, 4.05, 21.61, 
132526, 1.40, 47.03, -26.64, 0.00, 17.00, 0.00, 4.05, 21.29, 
132626, 0.96, 46.60, -26.72, 0.00, 18.00, 0.00, 4.05, 21.94, 
132726, 1.54, 47.32, -26.72, 0.00, 19.00, 0.00, 4.05, 22.26, 
132826, 1.70, 46.38, -26.51, 0.00, 20.00, 0.00, 4.05, 21.94, 
132926, 1.37, 46.31, -26.75, 0.00, 21.00, 0.00, 4.05, 21.61, 
133026, 0.69, 46.31, -26.66, 0.00, 22.00, 0.00, 4.05, 21.61, 
133126, 0.91, 46.18, -26.42, 0.00, 23.00, 0.00, 4.05, 21.29, 
133226, 0.83, 46.48, -26.03, 0.00, 24.00, 0.00, 4.05, 21.61, 
133326, 1.29, 46.67, -26.75, 0.00, 25.00, 0.00, 4.05, 21.94, 
133426, 0.93, 46.67, -26.64, 0.00, 26.00, 0.00, 4.05, 21.94, 
133526, 0.88, 46.86, -25.74, 0.00, 27.00, 0.00, 4.05, 22.26, 
133626, 0.59, 46.46, -25.59, 0.00, 28.00, 0.00, 4.05, 22.26, 
133726, 0.31, 46.60, -25.84, 0.00, 29.00, 0.00, 4.05, 21.94, 
133826, 0.84, 46.75, -26.10, 0.00, 30.00, 0.00, 4.05, 21.94, 
133926, 0.88, 47.08, -25.23, 0.00, 31.00, 0.00, 4.05, 21.94, 
134026, 0.48, 47.20, -25.75, 0.00, 32.00, 0.00, 4.05, 22.26, 
134126, 0.42, 47.62, -25.84, 0.00, 33.00, 0.00, 4.05, 21.61, 
134226, 0.42, 47.08, -25.97, 0.00, 34.00, 0.00, 4.05, 21.61, 
134326, 0.27, 47.17, -25.97, 0.00, 35.00, 0.00, 4.05, 21.61, 
134426, 0.29, 47.43, -25.45, 0.00, 36.00, 0.00, 4.05, 21.61, 
134526, 0.56, 47.65, -25.74, 0.00, 37.00, 0.00, 4.05, 21.61, 
134626, 0.62, 47.39, -26.42, 0.00, 38.00, 0.00, 4.05, 22.26, 
134726, 0.17, 47.46, -25.31, 0.00, 39.00, 0.00, 4.05, 21.94, 
134826, 0.20, 47.51, -25.74, 0.00, 40.00, 0.00, 4.05, 21.94, 
134926, 0.58, 47.80, -25.94, 0.00, 41.00, 0.00, 4.05, 21.29, 
135026, 0.30, 48.27, -26.69, 0.00, 42.00, 0.00, 4.05, 21.94, 
135126, -0.17, 47.70, -26.15, 0.00, 43.00, 0.00, 4.05, 21.61, 
135226, 0.31, 47.62, -26.35, 0.00, 44.00, 0.00, 4.05, 21.61, 
135326, 0.26, 48.36, -25.77, 0.00, 45.00, 0.00, 4.05, 21.61, 
135426, -0.02, 48.47, -25.69, 0.00, 46.00, 0.00, 4.05, 21.29, 
135526, 0.26, 47.92, -25.17, 0.00, 47.00, 0.00, 4.05, 21.61, 
135626, 0.40, 48.41, -24.89, 0.00, 48.00, 0.00, 4.05, 21.29, 
135726, 0.36, 48.37, -25.23, 0.00, 49.00, 0.00, 4.05, 21.94, 
135826, 0.80, 48.46, -25.58, 0.00, 50.00, 0.00, 4.04, 21.94, 
135926, 0.72, 48.44, -25.37, 0.00, 51.00, 0.00, 4.05, 21.61, 
136026, 0.68, 48.14, -25.15, 0.00, 52.00, 0.00, 4.04, 21.94, 
136126, 0.42, 47.43, -24.44, 0.00, 53.00, 0.00, 4.04, 22.26, 
136226, 0.45, 48.09, -24.29, 0.00, 54.00, 0.00, 4.04, 21.29, 
136326, 0.30, 47.93, -24.60, 0.00, 55.00, 0.00, 4.04, 21.61, 
