20.6, -33.4697, -9.00322, -139.55, -32.2554, -11.8418, -155.119, 0.040623, 0.017104, -0.016035, 0.0374119, 0.0167518, -0.0180869
20.8, -33.3821, -8.94475, -139.784, -32.2358, -11.7505, -154.772, 0.044288, 0.01573, -0.019242, 0.041115, 0.0153854, -0.0211752
21, -33.2067, -8.82783, -139.053, -32.2092, -11.7046, -154.417, 0.038637, 0.019242, -0.017104, 0.0356177, 0.0189048, -0.019047
21.2, -33.2944, -9.09091, -138.761, -32.1557, -11.6767, -154.073, 0.039554, 0.02138, -0.01237, 0.0363303, 0.021009, -0.01439
21.4, -33.9667, -9.2663, -140.427, -32.1799, -11.6656, -153.763, 0.044746, 0.018173, -0.016035, 0.0412502, 0.0177275, -0.0180363
21.6, -33.4697, -9.44168, -140.368, -32.1676, -11.7649, -153.46, 0.041844, 0.015119, -0.014355, 0.0388532, 0.0147623, -0.016184
21.8, -33.2944, -8.88629, -139.345, -32.1725, -11.6656, -153.155, 0.041997, 0.019395, -0.018479, 0.0390737, 0.0190559, -0.0202643
22, -33.4697, -9.55861, -139.345, -32.143, -11.7861, -152.851, 0.042761, 0.023213, -0.014508, 0.0396402, 0.0228175, -0.0164096
22.2, -33.7036, -9.41245, -138.527, -32.1096, -11.8393, -152.545, 0.041386, 0.017104, -0.021991, 0.0379967, 0.0166925, -0.0239858
22.4, -34.4344, -8.94475, -138.848, -32.2558, -11.7339, -152.232, 0.041386, 0.022755, -0.018631, 0.0376577, 0.0222252, -0.020779
22.6, -33.8498, -8.82783, -139.725, -32.2238, -11.5954, -151.985, 0.041844, 0.016188, -0.020159, 0.038755, 0.0158191, -0.0219578
22.8, -33.3236, -9.88015, -138.848, -32.2072, -11.8127, -151.694, 0.040775, 0.017257, -0.013592, 0.0379161, 0.0169071, -0.0153758
23, -33.2944, -9.20783, -139.842, -32.1734, -11.7376, -151.459, 0.039706, 0.017868, -0.013134, 0.0371353, 0.0175689, -0.0147022
23.2, -33.9082, -9.14937, -139.754, -32.2272, -11.6514, -151.213, 0.043066, 0.017104, -0.013592, 0.0400152, 0.0167085, -0.0153399
23.4, -33.2651, -9.20783, -139.638, -32.1891, -11.6383, -150.984, 0.04383, 0.018021, -0.015577, 0.0413103, 0.0177293, -0.0170943
23.6, -33.4405, -9.09091, -139.345, -32.1668, -11.6131, -150.753, 0.039401, 0.021991, -0.017257, 0.0367693, 0.0216562, -0.0188477
23.8, -33.7621, -9.20783, -140.164, -32.1405, -11.5626, -150.55, 0.04215, 0.017562, -0.018479, 0.0393151, 0.0172018, -0.020089
24, -33.6451, -9.47091, -139.374, -32.1596, -11.6391, -150.317, 0.041539, 0.021228, -0.013744, 0.0387268, 0.0208469, -0.0154111
24.2, -34.2298, -9.79246, -138.556, -32.2237, -11.7768, -150.061, 0.045509, 0.01909, -0.020159, 0.0420987, 0.0186142, -0.0220461
24.4, -33.6451, -9.20783, -139.725, -32.2077, -11.7429, -149.863, 0.039706, 0.013286, -0.017715, 0.0371617, 0.0129763, -0.0192343
24.6, -33.2944, -9.20783, -137.65, -32.2249, -11.6914, -149.62, 0.033445, 0.015882, -0.015882, 0.0309, 0.0155773, -0.0174832
24.8, -33.2359, -9.61707, -138.702, -32.1961, -11.677, -149.412, 0.043219, 0.016035, -0.019242, 0.0407113, 0.015747, -0.0206923
